;IdEstacion;Nombre Estacion;Latitud;Longitud;Altura;AÃ±o;Mes;Dia;TMinima;TMaxima;KelvinMin;KelvinMax
3055;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;8;1.2;20.2;274.35;293.35
3056;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;9;3.0;13.2;276.15;286.35
3057;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;10;8.0;16.4;281.15;289.55
3058;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;11;7.6;16.4;280.75;289.55
3059;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;12;3.8;14.4;276.95;287.55
3060;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;13;1.0;18.0;274.15;291.15
3061;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;14;0.0;14.5;273.15;287.65
3062;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;15;0.8;12.8;273.95;285.95
3063;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;16;5.0;13.5;278.15;286.65
3064;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;17;-2.3;14.6;270.85;287.75
3065;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;18;-2.0;7.4;271.15;280.55
3066;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;19;7.0;15.2;280.15;288.35
3067;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;20;3.0;14.4;276.15;287.55
3068;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;21;3.0;17.4;276.15;290.55
3069;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;22;4.4;18.0;277.55;291.15
3070;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;23;0.0;18.2;273.15;291.35
3071;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;24;2.0;19.0;275.15;292.15
3072;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;25;9.8;12.0;282.95;285.15
3073;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;26;8.0;15.2;281.15;288.35
3074;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;27;10.0;12.0;283.15;285.15
3075;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;28;5.0;12.0;278.15;285.15
3076;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;29;7.0;13.6;280.15;286.75
3077;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;30;5.0;12.5;278.15;285.65
3078;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;5;31;8.5;12.8;281.65;285.95
3079;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;1;9.8;13.8;282.95;286.95
3080;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;2;9.0;;282.15;
3081;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;3;8.0;17.4;281.15;290.55
3082;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;4;3.0;17.8;276.15;290.95
3083;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;5;6.0;15.4;279.15;288.55
3084;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;6;0.2;;273.35;
3085;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;7;7.8;15.4;280.95;288.55
3086;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;8;5.0;13.4;278.15;286.55
3087;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;9;3.0;13.0;276.15;286.15
3088;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;10;5.8;14.2;278.95;287.35
3089;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;11;5.8;16.0;278.95;289.15
3090;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;12;8.0;18.8;281.15;291.95
3091;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;13;2.2;19.5;275.35;292.65
3092;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;14;8.0;18.4;281.15;291.55
3093;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;15;10.0;12.0;283.15;285.15
3094;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;16;-1.0;12.5;272.15;285.65
3095;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;17;-4.0;11.0;269.15;284.15
3096;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;18;-2.0;10.5;271.15;283.65
3097;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;19;2.0;11.4;275.15;284.55
3098;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;20;-1.0;12.4;272.15;285.55
3099;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;21;1.0;8.0;274.15;281.15
3100;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;22;7.2;11.2;280.35;284.35
3101;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;23;3.8;8.6;276.95;281.75
3102;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;24;-3.4;;269.75;
3103;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;25;1.5;5.4;274.65;278.55
3104;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;26;5.0;12.2;278.15;285.35
3105;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;27;10.0;12.0;283.15;285.15
3106;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;28;7.6;13.0;280.75;286.15
3107;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;29;5.0;8.6;278.15;281.75
3108;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;6;30;7.0;11.0;280.15;284.15
3109;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;7;1;5.6;12.0;278.75;285.15
3110;370033;María Dolores. Los Angeles Ad.;37&deg 24' 10'' S;72&deg 25' 21'' W;120;2013;7;2;9.0;;282.15;
3111;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;1;4.9;30.2;278.05;303.35
3112;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;2;7.2;28.0;280.35;301.15
3113;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;3;11.1;23.8;284.25;296.95
3114;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;4;11.5;25.3;284.65;298.45
3115;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;5;11.9;24.9;285.05;298.05
3116;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;6;11.7;21.3;284.85;294.45
3117;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;7;7.1;19.6;280.25;292.75
3118;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;8;4.8;22.6;277.95;295.75
3119;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;9;6.8;27.3;279.95;300.45
3120;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;10;10.1;35.9;283.25;309.05
3121;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;11;14.5;25.2;287.65;298.35
3122;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;12;8.9;29.2;282.05;302.35
3123;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;13;11.7;28.9;284.85;302.05
3124;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;14;13.0;30.0;286.15;303.15
3125;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;15;13.4;27.4;286.55;300.55
3126;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;16;11.8;27.8;284.95;300.95
3127;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;17;11.0;27.7;284.15;300.85
3128;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;18;9.4;29.6;282.55;302.75
3129;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;19;10.9;36.5;284.05;309.65
3130;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;20;12.3;35.9;285.45;309.05
3131;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;21;14.4;28.5;287.55;301.65
3132;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;22;15.9;28.3;289.05;301.45
3133;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;23;11.1;27.1;284.25;300.25
3134;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;24;12.4;24.4;285.55;297.55
3135;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;25;6.1;25.9;279.25;299.05
3136;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;26;7.6;27.8;280.75;300.95
3137;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;27;8.3;30.1;281.45;303.25
3138;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;28;13.6;29.4;286.75;302.55
3139;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;29;15.4;26.1;288.55;299.25
3140;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;30;9.3;30.3;282.45;303.45
3141;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;1;31;8.9;27.9;282.05;301.05
3142;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;1;11.8;20.8;284.95;293.95
3143;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;2;5.4;27.6;278.55;300.75
3144;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;3;5.9;29.2;279.05;302.35
3145;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;4;6.9;28.8;280.05;301.95
3146;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;5;11.3;31.0;284.45;304.15
3147;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;6;7.7;31.2;280.85;304.35
3148;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;7;11.8;32.1;284.95;305.25
3149;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;8;11.7;32.9;284.85;306.05
3150;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;9;15.8;24.7;288.95;297.85
3151;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;10;15.4;24.3;288.55;297.45
3152;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;11;14.6;20.5;287.75;293.65
3153;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;12;9.6;23.6;282.75;296.75
3154;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;13;10.4;24.0;283.55;297.15
3155;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;14;11.9;23.8;285.05;296.95
3156;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;15;15.5;26.4;288.65;299.55
3157;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;16;12.3;19.4;285.45;292.55
3158;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;17;3.3;19.6;276.45;292.75
3159;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;18;3.0;23.5;276.15;296.65
3160;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;19;4.9;24.0;278.05;297.15
3161;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;20;10.5;25.2;283.65;298.35
3162;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;21;11.9;26.3;285.05;299.45
3163;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;22;7.0;26.0;280.15;299.15
3164;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;23;9.3;20.4;282.45;293.55
3165;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;24;11.2;23.0;284.35;296.15
3166;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;25;7.2;26.3;280.35;299.45
3167;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;26;10.5;25.4;283.65;298.55
3168;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;27;10.3;22.8;283.45;295.95
3169;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;2;28;5.3;21.8;278.45;294.95
3170;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;1;8.8;21.7;281.95;294.85
3171;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;2;11.4;24.6;284.55;297.75
3172;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;3;6.3;30.0;279.45;303.15
3173;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;4;11.9;21.3;285.05;294.45
3174;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;5;9.1;20.3;282.25;293.45
3175;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;6;9.4;18.3;282.55;291.45
3176;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;7;5.0;21.8;278.15;294.95
3177;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;8;6.0;23.9;279.15;297.05
3178;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;9;11.1;21.2;284.25;294.35
3179;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;10;6.5;23.2;279.65;296.35
3180;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;11;10.3;21.9;283.45;295.05
3181;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;12;1.7;19.5;274.85;292.65
3182;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;13;0.6;24.3;273.75;297.45
3183;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;14;1.5;22.8;274.65;295.95
3184;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;15;2.9;24.8;276.05;297.95
3185;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;16;8.1;27.6;281.25;300.75
3186;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;17;6.4;25.6;279.55;298.75
3187;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;18;11.0;23.5;284.15;296.65
3188;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;19;11.8;20.5;284.95;293.65
3189;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;20;7.4;17.2;280.55;290.35
3190;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;21;3.5;19.4;276.65;292.55
3191;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;22;1.6;22.1;274.75;295.25
3192;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;23;6.4;22.6;279.55;295.75
3193;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;24;10.5;19.6;283.65;292.75
3194;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;25;5.6;21.7;278.75;294.85
3195;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;26;3.3;25.0;276.45;298.15
3196;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;27;9.8;24.1;282.95;297.25
3197;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;28;4.6;26.2;277.75;299.35
3198;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;29;12.2;21.3;285.35;294.45
3199;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;30;11.7;21.9;284.85;295.05
3200;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;3;31;4.1;26.7;277.25;299.85
3201;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;1;7.5;24.7;280.65;297.85
3202;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;2;7.3;23.5;280.45;296.65
3203;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;3;4.5;27.9;277.65;301.05
3204;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;4;10.8;21.1;283.95;294.25
3205;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;5;9.9;15.7;283.05;288.85
3206;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;6;5.2;16.8;278.35;289.95
3207;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;7;6.5;18.2;279.65;291.35
3208;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;8;2.2;20.2;275.35;293.35
3209;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;9;4.1;17.3;277.25;290.45
3210;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;10;12.0;18.8;285.15;291.95
3211;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;11;1.7;14.4;274.85;287.55
3212;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;12;-0.7;14.8;272.45;287.95
3213;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;13;1.2;17.5;274.35;290.65
3214;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;14;2.6;23.4;275.75;296.55
3215;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;15;6.9;24.7;280.05;297.85
3216;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;16;10.5;19.6;283.65;292.75
3217;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;17;8.2;24.9;281.35;298.05
3218;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;18;8.5;17.5;281.65;290.65
3219;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;19;14.4;21.6;287.55;294.75
3220;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;20;9.4;18.5;282.55;291.65
3221;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;21;13.7;21.2;286.85;294.35
3222;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;22;10.2;23.6;283.35;296.75
3223;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;23;5.3;20.1;278.45;293.25
3224;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;24;6.0;17.2;279.15;290.35
3225;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;25;8.1;18.0;281.25;291.15
3226;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;26;4.6;12.7;277.75;285.85
3227;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;27;9.9;15.1;283.05;288.25
3228;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;28;5.4;15.3;278.55;288.45
3229;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;29;9.6;18.9;282.75;292.05
3230;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;4;30;12.0;16.8;285.15;289.95
3231;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;1;11.9;15.4;285.05;288.55
3232;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;2;10.8;17.8;283.95;290.95
3233;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;3;15.3;17.3;288.45;290.45
3234;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;4;9.6;16.1;282.75;289.25
3235;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;5;1.9;14.6;275.05;287.75
3236;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;6;4.2;15.6;277.35;288.75
3237;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;7;-0.2;14.0;272.95;287.15
3238;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;8;8.7;17.5;281.85;290.65
3239;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;9;9.9;16.4;283.05;289.55
3240;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;10;11.8;16.3;284.95;289.45
3241;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;11;6.5;15.6;279.65;288.75
3242;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;12;5.8;14.5;278.95;287.65
3243;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;13;6.3;14.1;279.45;287.25
3244;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;14;5.2;11.1;278.35;284.25
3245;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;15;-3.2;10.8;269.95;283.95
3246;380013;Maquehue. Temuco Ad.;38&deg 46' 12'' S;72&deg 38' 13'' W;92;2013;5;16;-1.7;14.3;271.45;287.45
