IdEstacion;Nombre Estacion;Latitud;Longitud;Altura;A̱o;Mes;Dia;TMinima;TMaxima
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;10;14.2;21.7
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;11;14.6;19.8
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;12;14.1;19.7
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;13;13.9;20.8
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;14;13.6;21.7
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;15;13.6;21.5
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;16;14.0;20.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;17;11.5;20.2
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;18;14.2;21.0
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;19;11.5;19.8
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;20;11.1;19.5
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;21;13.4;20.6
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;22;14.3;18.0
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;23;14.2;20.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;24;13.7;21.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;25;14.7;22.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;26;14.1;19.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;27;15.8;21.8
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;28;16.1;22.6
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;29;15.2;20.9
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;30;14.9;17.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;3;31;15.1;21.5
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;1;12.3;19.9
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;2;9.3;22.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;3;13.7;20.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;4;11.7;23.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;5;10.1;20.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;6;13.5;21.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;7;13.7;21.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;8;14.9;21.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;9;14.0;21.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;10;13.7;19.0
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;11;12.7;20.0
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;12;11.7;20.5
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;13;10.7;21.8
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;14;11.5;19.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;15;9.5;18.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;16;12.5;16.9
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;17;12.4;18.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;18;12.7;19.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;19;12.4;21.7
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;20;11.2;24.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;21;10.1;21.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;22;10.1;20.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;23;13.9;17.0
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;24;14.5;16.0
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;25;13.4;20.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;26;12.2;19.8
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;27;7.9;21.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;28;9.0;19.0
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;29;11.6;18.0
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;4;30;8.7;19.2
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;1;8.2;19.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;2;8.4;20.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;3;10.8;23.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;4;9.2;21.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;5;11.1;18.2
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;6;12.6;19.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;7;13.6;19.9
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;8;13.4;20.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;9;12.1;20.7
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;10;14.9;21.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;11;8.6;20.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;12;14.2;19.6
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;13;14.4;19.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;14;9.7;17.7
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;15;13.2;19.5
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;16;13.3;18.2
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;17;12.5;18.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;18;14.4;21.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;19;10.5;24.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;20;11.4;16.9
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;21;11.3;13.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;22;10.8;13.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;23;10.4;16.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;24;11.0;14.5
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;25;12.4;16.8
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;26;9.0;18.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;27;7.4;17.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;28;7.2;19.5
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;29;8.4;20.0
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;30;10.0;20.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;5;31;12.4;19.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;1;7.9;21.0
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;2;7.3;20.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;3;8.1;14.9
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;4;11.2;14.9
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;5;11.7;16.5
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;6;11.3;16.8
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;7;11.4;19.2
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;8;6.6;18.6
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;9;9.2;15.5
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;10;11.1;14.6
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;11;11.7;13.6
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;12;11.9;16.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;13;11.9;21.2
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;14;8.9;15.0
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;15;12.6;18.8
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;16;8.1;19.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;17;10.7;13.9
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;18;11.3;14.3
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;19;11.1;14.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;20;4.5;14.7
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;21;5.5;22.0
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;22;8.9;15.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;23;9.8;16.7
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;24;5.9;15.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;25;10.7;15.8
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;26;8.7;17.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;27;4.6;15.4
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;28;5.5;19.9
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;29;4.8;17.2
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;6;30;4.1;20.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;7;1;7.0;16.1
270008;Desierto de Atacama. Caldera  Ap.;27&deg 15' 50'' S;70&deg 46' 27'' W;204;2013;7;2;6.0;
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;1;11.8;20.1
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;2;15.1;19.7
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;3;15.1;21.9
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;4;12.4;21.3
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;5;13.1;21.6
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;6;13.0;21.2
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;7;16.1;21.4
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;8;13.5;21.3
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;9;13.5;20.1
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;10;15.6;21.4
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;11;15.7;20.3
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;12;15.8;21.5
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;13;14.6;22.8
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;14;14.1;23.1
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;15;15.4;23.9
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;16;15.3;23.0
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;17;16.9;23.8
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;18;17.7;22.7
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;19;16.3;21.2
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;20;16.4;20.9
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;21;16.5;22.4
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;22;15.3;22.9
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;23;17.0;22.4
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;24;17.2;23.4
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;25;14.2;23.6
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;26;15.2;24.8
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;27;15.9;24.2
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;28;15.3;23.4
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;29;13.2;22.7
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;30;14.4;21.5
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;1;31;14.2;21.9
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;1;13.8;24.2
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;2;13.9;22.9
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;3;16.8;20.1
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;4;16.7;21.8
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;5;15.5;23.9
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;6;16.0;25.0
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;7;17.0;25.6
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;8;17.0;25.0
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;9;17.7;25.0
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;10;16.6;25.6
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;11;16.2;25.0
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;12;15.7;24.3
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;13;16.4;24.2
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;14;15.2;24.1
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;15;15.0;23.3
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;16;15.1;22.4
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;17;13.7;23.3
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;18;12.6;21.8
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;19;11.4;21.5
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;20;10.8;21.5
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;21;12.1;19.9
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;22;13.3;21.4
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;23;13.2;21.8
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;24;12.4;22.7
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;25;11.3;20.1
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;26;15.4;21.6
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;27;13.4;21.6
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;2;28;12.4;19.4
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;1;12.0;22.0
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;2;12.2;21.4
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;3;11.3;20.1
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;4;13.0;20.6
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;5;12.6;20.6
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;6;13.8;20.4
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;7;13.4;19.6
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;8;13.3;24.6
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;9;12.2;20.1
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;10;11.5;19.2
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;11;12.3;19.8
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;12;10.8;19.0
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;13;11.7;19.2
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;14;12.1;18.6
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;15;11.1;19.2
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;16;13.5;18.9
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;17;10.0;20.2
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;18;10.5;19.0
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;19;9.8;18.6
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;20;10.2;19.0
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;21;10.8;19.0
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;22;13.9;17.9
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;23;14.4;17.0
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;24;12.6;19.0
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;25;10.8;18.7
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;26;11.0;18.3
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;27;14.0;16.1
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;28;11.0;17.4
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;29;14.3;18.3
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;30;14.5;17.6
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;3;31;14.3;18.5
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;4;1;14.6;20.7
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;4;2;10.0;20.8
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;4;3;9.1;18.6
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;4;4;13.3;19.6
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;4;5;9.2;18.7
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;4;6;9.4;18.4
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;4;7;9.6;17.7
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;4;8;11.2;16.8
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;4;9;13.1;17.1
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;4;10;12.8;18.2
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;4;11;9.7;19.0
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;4;12;8.6;19.2
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;4;13;8.1;19.1
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;4;14;8.7;17.0
290004;La Florida. La Serena Ad.;29&deg 55' 3'' S;71&deg 12' 4'' W;142;2013;4;15;8.3;14.5
